,Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동,금리,금리등락률,GDP,GDP등락률,유가,유가등락률,S&P500,close,volume,Market Cap,Sector,index
9482,LH,22.Q4,13.97,113.96,16.31,2.07,12.40,6.3,14.40,99.40,"2,930",29,76,"20,155","10,040","10,097",654,-273,-373,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,216.6,12599951.0,"$19,121",Medical,379.0
9483,LH,22.Q3,18.76,111.64,10.54,1.84,16.90,8.6,20.80,96.30,"2,867",374,353,"19,826","9,715","10,092",374,-563,-452,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,190.6,21130791.0,"$19,121",Medical,379.0
9484,LH,22.Q2,20.91,112.20,10.91,2.09,19.00,9.7,24.50,96.00,"2,923",429,359,"20,403","9,982","10,401",573,-243,-480,1.75,1.25,0.3,1.3,108.08,12.49,389.8,225.2,13808649.0,"$19,121",Medical,379.0
9485,LH,22.Q1,21.8,114.79,11.73,2.30,20.10,10.2,26.90,93.10,"3,900",688,492,"20,728","9,987","10,721",356,-573,-18,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,206.4,20444378.0,"$19,121",Medical,379.0
9486,LH,21.Q4,24.39,107.35,12.65,2.93,23.20,11.6,31.20,98.20,"1,071",520,553,"20,385","10,091","10,273",698,-255,"-1,009",0.25,0.0,7.4,3.9,80.0,10.0,453.42,233.1,21905781.0,"$19,121",Medical,379.0
9487,LH,21.Q3,28.2,109.18,9.82,2.58,27.50,13.5,37.20,98.10,"4,063",767,587,"20,867","10,321","10,525",767,-407,-282,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,246.6,13506128.0,"$19,121",Medical,379.0
9488,LH,21.Q2,29.32,104.86,9.36,2.63,30.30,14.5,39.40,99.10,"3,841",704,467,"20,417","10,151","10,245",487,-90,-325,0.25,0.0,6.4,0.8,66.0,6.0,422.6,254.4,14998605.0,"$19,121",Medical,379.0
9489,LH,21.Q1,26.93,102.68,9.42,2.48,30.20,13.7,36.20,103.50,"4,162","1,058",770,"20,417","10,375","10,022","1,158",-132,-450,0.25,0.0,5.6,1.2,60.0,14.5,383.63,228.4,12605423.0,"$19,121",Medical,379.0
9490,LH,20.Q4,15.88,96.89,12.74,2.10,19.40,8.4,23.50,112.50,"4,490","1,293",938,"20,072","10,614","9,437",775,-128,-1.00,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,196.7,15848558.0,"$19,121",Medical,379.0
9491,LH,20.Q3,8.58,84.59,21.70,2.23,11.20,4.7,14.60,127.20,"3,896","1,047",703,"18,740","10,481","8,239",786,-285,-397,0.25,0.0,35.2,63.9,42.9,12.4,342.57,171.6,15329763.0,"$19,121",Medical,379.0
9492,LH,20.Q2,3.66,75.65,44.58,2.20,5.00,2.0,8.20,142.50,"2,769",298,232,"17,849","10,477","7,353",371,-123,-17,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,165.7,21244748.0,"$19,121",Medical,379.0
9493,LH,20.Q1,3.22,72.15,38.31,1.75,4.40,1.8,7.90,146.10,"2,824",-193,-317,"17,298","10,260","7,020",204,-107,-103,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,141.3,34395966.0,"$19,121",Medical,379.0
9494,LH,19.Q4,8.35,77.93,19.94,2.17,11.30,4.7,13.10,138.20,"2,953",336,227,"18,046","10,459","7,567",570,-152,-449,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,150.7,17289006.0,"$19,121",Medical,379.0
9495,LH,19.Q3,7.61,74.01,21.75,2.27,10.60,4.4,12.80,146.50,"2,929",340,221,"17,848","10,597","7,231",456,-240,-115,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,141.6,14928416.0,"$19,121",Medical,379.0
9496,LH,19.Q2,8.46,72.53,19.97,2.38,12.00,5.0,15.60,148.10,"2,882",336,190,"17,744","10,580","7,144",254,-751,415,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,143.9,19490599.0,"$19,121",Medical,379.0
9497,LH,19.Q1,8.8,72.12,16.83,2.12,12.60,5.4,16.80,138.40,"2,791",318,186,"16,971","9,840","7,111",166,-141,-103,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,137.4,22114487.0,"$19,121",Medical,379.0
9498,LH,18.Q4,8.61,69.09,14.43,1.83,12.50,5.3,16.90,131.90,"2,788",308,158,"16,185","9,195","6,971",486,-147,-803,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,119.7,23179660.0,"$19,121",Medical,379.0
9499,LH,18.Q3,13.66,71.13,12.52,2.44,20.10,8.5,17.20,129.60,"2,831",343,319,"16,661","9,393","7,248",252,550,-129,2.25,0.0,2.5,0.0,73.76,0.0,290.72,137.9,23120298.0,"$19,121",Medical,379.0
9500,SNAP,24.Q3,-0.58,1.33,-18.59,8.03,-43.30,-12.7,-12.00,243.50,"1,373",-173,-153,"7,591","5,381","2,210",116,-223,10,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,12.2,632027400.0,"$19,120",Computer and Technology,380.0
9501,SNAP,24.Q2,-0.72,1.26,-23.29,13.19,-51.40,-15.5,-15.00,259.00,"1,237",-254,-249,"7,420","5,353","2,067",-21,-214,237,5.5,0.0,3.0,1.4,85.26,3.96,534.01,13.3,402984800.0,"$19,120",Computer and Technology,380.0
9502,SNAP,24.Q1,-0.81,1.29,-14.59,8.89,-54.40,-17.0,-16.60,236.30,"1,195",-333,-305,"7,167","5,036","2,131",88,-131,-676,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,15.1,778092700.0,"$19,120",Computer and Technology,380.0
9503,SNAP,23.Q4,-0.82,1.50,-21.08,11.55,-52.90,-16.9,-16.60,230.00,"1,361",-249,-248,"7,968","5,554","2,414",165,623,-205,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,15.9,471475300.0,"$19,120",Computer and Technology,380.0
9504,SNAP,23.Q3,-0.87,1.53,-10.61,5.80,-53.70,-17.4,-17.00,209.80,"1,189",-380,-368,"7,723","5,230","2,493",13,-32,-10,5.5,0.25,4.4,2.0,86.72,8.92,443.37,10.0,670907500.0,"$19,120",Computer and Technology,380.0
9505,SNAP,23.Q2,-0.86,1.56,-14.01,7.57,-51.30,-17.0,-17.00,206.00,"1,068",-404,-377,"7,666","5,161","2,505",-82,-26,-242,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,11.4,763928300.0,"$19,120",Computer and Technology,380.0
9506,SNAP,23.Q1,-0.88,1.63,-12.67,6.88,-48.60,-17.0,-17.70,205.90,989,-365,-329,"7,888","5,310","2,578",151,6,-2,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,8.7,580851900.0,"$19,120",Computer and Technology,380.0
9507,SNAP,22.Q4,-0.89,1.61,-10.10,5.59,-45.80,-16.8,-17.80,211.10,"1,300",-288,-288,"8,030","5,449","2,581",125,-121,-500,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,11.6,567930100.0,"$19,120",Computer and Technology,380.0
9508,SNAP,22.Q3,-0.68,1.80,-14.48,5.58,-32.70,-13.3,-14.80,185.70,"1,128",-435,-360,"8,285","5,385","2,900",56,65,-500,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,9.9,1375997700.0,"$19,120",Computer and Technology,380.0
9509,SNAP,22.Q2,-0.51,2.11,-25.85,6.24,-23.40,-10.3,-11.90,155.30,"1,111",-401,-422,"8,791","5,347","3,444",-124,11,-2,1.75,1.25,0.3,1.3,108.08,12.49,389.8,9.9,1355299900.0,"$19,120",Computer and Technology,380.0
9510,SNAP,22.Q1,-0.35,2.20,-104.26,16.41,-16.40,-7.4,-8.80,151.00,"1,063",-272,-360,"8,945","5,382","3,563",127,"-1,018","1,309",0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,28.5,653175000.0,"$19,120",Computer and Technology,380.0
9511,SNAP,21.Q4,-0.31,2.43,-155.16,19.98,-16.50,-7.4,-8.90,98.80,"1,298",-25,23,"7,536","3,746","3,790",186,-167,3,0.25,0.0,7.4,3.9,80.0,10.0,453.42,32.5,517728400.0,"$19,120",Computer and Technology,380.0
9512,SNAP,21.Q3,-0.41,2.18,-187.29,33.95,-24.00,-10.4,-11.30,106.70,"1,067",-181,-72,"7,111","3,671","3,440",72,-155,4,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,52.6,644157100.0,"$19,120",Computer and Technology,380.0
9513,SNAP,21.Q2,-0.5,1.88,-138.14,35.70,-32.90,-13.8,-13.90,134.60,982,-193,-152,"6,821","3,913","2,908",-101,132,"1,054",0.25,0.0,6.4,0.8,66.0,6.0,422.6,74.4,483114200.0,"$19,120",Computer and Technology,380.0
9514,SNAP,21.Q1,-0.63,1.14,-85.19,46.23,-43.90,-18.9,-18.20,196.50,770,-304,-287,"5,059","3,353","1,706",137,281,4,0.25,0.0,5.6,1.2,60.0,14.5,383.63,61.8,610536300.0,"$19,120",Computer and Technology,380.0
9515,SNAP,20.Q4,-0.65,1.60,-78.96,32.02,-42.70,-20.5,-20.60,115.60,911,-97,-113,"5,024","2,694","2,330",-53,-234,8,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,52.9,347301500.0,"$19,120",Computer and Technology,380.0
9516,SNAP,20.Q3,-0.75,1.50,-35.77,17.45,-48.90,-24.6,-26.90,119.10,679,-168,-200,"4,818","2,619","2,199",-55,-375,2,0.25,0.0,35.2,63.9,42.9,12.4,342.57,39.4,1203690000.0,"$19,120",Computer and Technology,380.0
9517,SNAP,20.Q2,-0.77,1.52,-30.87,15.47,-49.40,-26.7,-30.70,114.30,454,-311,-326,"4,704","2,509","2,195",-67,-492,909,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,22.4,643442000.0,"$19,120",Computer and Technology,380.0
9518,SNAP,20.Q1,-0.73,1.49,-16.41,7.95,-46.60,-28.3,-35.10,83.50,462,-286,-306,"3,899","1,774","2,125",6,372,3,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,17.6,822007400.0,"$19,120",Computer and Technology,380.0
9519,SNAP,19.Q4,-0.75,1.64,-22.12,10.12,-46.60,-30.7,-39.20,77.50,561,-254,-241,"4,012","1,752","2,260",-67,-144,1.36,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,18.4,540480100.0,"$19,120",Computer and Technology,380.0
9520,SNAP,19.Q3,-0.72,1.67,-22.13,9.38,-44.20,-32.3,-47.50,66.30,446,-229,-227,"3,864","1,540","2,324",-76,-688,"1,158",2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,15.1,797146800.0,"$19,120",Computer and Technology,380.0
9521,SNAP,19.Q2,-0.81,1.55,-17.70,9.05,-48.20,-39.0,-68.50,31.10,388,-305,-255,"2,776",659,"2,117",-96,185,1.34,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,16.8,788905700.0,"$19,120",Computer and Technology,380.0
9522,SNAP,19.Q1,-0.89,1.62,-12.33,6.72,-50.00,-41.9,-77.90,30.50,320,-316,-310,"2,826",660,"2,166",-66,-81,6,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,11.1,669907600.0,"$19,120",Computer and Technology,380.0
9523,SNAP,18.Q4,-0.97,1.78,-5.68,3.09,-49.90,-43.2,-86.80,17.40,390,-195,-192,"2,714",403,"2,311",-126,162,0.12,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,6.7,427036500.0,"$19,120",Computer and Technology,380.0
9524,SNAP,18.Q3,-1.06,1.82,-7.66,4.54,-52.60,-45.8,-87.90,16.80,298,-323,-325,"2,784",400,"2,384",-133,90,0.14,2.25,0.0,2.5,0.0,73.76,0.0,290.72,6.6,693710500.0,"$19,120",Computer and Technology,380.0
9525,VRSN,24.Q3,8.58,-19.53,21.59,,,53.3,67.90,,391,269,201,"1,462","3,363","-1,901",253,61,-299,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,176.8,13531000.0,"$19,109",Computer and Technology,381.0
9526,VRSN,24.Q2,8.34,-18.37,20.93,,,50.7,58.20,,387,266,199,"1,505","3,322","-1,816",160,-250,-390,5.5,0.0,3.0,1.4,85.26,3.96,534.01,187.0,15213000.0,"$19,109",Computer and Technology,381.0
9527,VRSN,24.Q1,8.12,-16.23,22.75,,,48.6,56.40,,384,259,194,"1,728","3,364","-1,636",257,496,-262,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,169.5,17520300.0,"$19,109",Computer and Technology,381.0
9528,VRSN,23.Q4,7.9,-15.29,25.70,,,47.5,55.40,,380,256,265,"1,749","3,330","-1,581",204,104,-226,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,198.9,9635000.0,"$19,109",Computer and Technology,381.0
9529,VRSN,23.Q3,7.01,-15.87,28.52,,,42.7,55.00,,376,254,189,"1,696","3,329","-1,633",245,-213,-218,5.5,0.25,4.4,2.0,86.72,8.92,443.37,199.7,11953200.0,"$19,109",Computer and Technology,381.0
9530,VRSN,23.Q2,6.76,-15.57,32.97,,,41.3,55.70,,372,249,186,"1,677","3,295","-1,618",145,-398,-223,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,210.9,9701300.0,"$19,109",Computer and Technology,381.0
9531,VRSN,23.Q1,6.51,-15.19,31.89,,,39.7,55.20,,364,241,179,"1,757","3,351","-1,594",259,410,-223,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,221.8,7504100.0,"$19,109",Computer and Technology,381.0
9532,VRSN,22.Q4,6.24,-14.48,32.32,,,37.4,51.10,,369,246,180,"1,733","3,296","-1,562",217,-190,-214,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,218.1,10869500.0,"$19,109",Computer and Technology,381.0
9533,VRSN,22.Q3,7.51,-14.40,22.60,,,44.2,46.80,,357,237,170,"1,744","3,287","-1,542",262,-33,-274,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,200.5,14768900.0,"$19,109",Computer and Technology,381.0
9534,VRSN,22.Q2,7.33,-13.37,22.59,,,43.1,43.40,,352,236,167,"1,763","3,218","-1,455",145,55,-352,1.75,1.25,0.3,1.3,108.08,12.49,389.8,189.2,12040400.0,"$19,109",Computer and Technology,381.0
9535,VRSN,22.Q1,7.1,-11.66,30.95,,,42.2,40.10,,347,225,158,"1,973","3,258","-1,285",207,525,-196,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,178.7,12583400.0,"$19,109",Computer and Technology,381.0
9536,VRSN,21.Q4,7.0,-11.25,35.93,,,42.9,37.70,,340,222,330,"1,984","3,244","-1,261",206,-54,-186,0.25,0.0,7.4,3.9,80.0,10.0,453.42,217.2,12614600.0,"$19,109",Computer and Technology,381.0
9537,VRSN,21.Q3,5.43,-12.69,37.48,,,34.5,38.20,,334,221,157,"1,815","3,232","-1,418",260,-50,-173,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,222.7,9536100.0,"$19,109",Computer and Technology,381.0
9538,VRSN,21.Q2,5.52,-12.61,40.94,,,35.5,37.00,,329,213,148,"1,741","3,159","-1,418",143,10,-184,0.25,0.0,6.4,0.8,66.0,6.0,422.6,216.4,9823400.0,"$19,109",Computer and Technology,381.0
9539,VRSN,21.Q1,5.53,-12.41,35.61,,,35.4,37.30,,324,210,150,"1,783","3,187","-1,404",198,-175,-177,0.25,0.0,5.6,1.2,60.0,14.5,383.63,218.8,11970100.0,"$19,109",Computer and Technology,381.0
9540,VRSN,20.Q4,7.07,-12.08,30.30,,,45.9,38.40,,320,205,157,"1,767","3,157","-1,390",195,234,-174,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,194.1,12397400.0,"$19,109",Computer and Technology,381.0
9541,VRSN,20.Q3,6.93,-12.09,29.19,,,44.8,38.50,,318,207,171,"1,764","3,151","-1,386",140,-131,-170,0.25,0.0,35.2,63.9,42.9,12.4,342.57,190.7,12525800.0,"$19,109",Computer and Technology,381.0
9542,VRSN,20.Q2,6.74,-12.14,30.29,,,43.1,38.10,,314,207,152,"1,820","3,220","-1,400",215,-253,-154,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,211.7,14926600.0,"$19,109",Computer and Technology,381.0
9543,VRSN,20.Q1,6.66,-12.11,26.75,,,42.5,39.40,,313,206,334,"1,754","3,163","-1,409",180,79,-267,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,209.5,16614500.0,"$19,109",Computer and Technology,381.0
9544,VRSN,19.Q4,5.15,-12.57,36.95,,,32.4,39.80,,311,199,148,"1,854","3,344","-1,490",194,405,-200,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,208.1,10788200.0,"$19,109",Computer and Technology,381.0
9545,VRSN,19.Q3,5.39,-12.28,34.56,,,34.0,41.00,,308,206,154,"1,887","3,339","-1,452",208,-656,-194,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,190.0,13453500.0,"$19,109",Computer and Technology,381.0
9546,VRSN,19.Q2,5.22,-11.98,39.57,,,33.1,40.70,,306,202,148,"1,890","3,315","-1,425",165,-13,-180,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,211.1,14420800.0,"$19,109",Computer and Technology,381.0
9547,VRSN,19.Q1,5.02,-11.74,35.59,,,32.0,37.50,,306,200,163,"1,920","3,326","-1,406",187,431,-196,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,197.4,12823400.0,"$19,109",Computer and Technology,381.0
9548,VRSN,18.Q4,4.75,-12.21,30.78,,,27.0,36.30,,307,194,182,"1,915","3,300","-1,385",219,86,-178,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,169.3,13704900.0,"$19,109",Computer and Technology,381.0
9549,VRSN,18.Q3,4.09,-11.51,38.80,,,20.9,30.10,,306,195,138,"1,885","3,286","-1,401",187,-39,-173,2.25,0.0,2.5,0.0,73.76,0.0,290.72,142.5,19827500.0,"$19,109",Computer and Technology,381.0
9550,DOCU,24.Q4,4.85,9.77,13.92,7.08,65.10,30.1,30.70,89.50,755,59,62,"3,770","1,781","1,989",234,-44,-198,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,,,"$19,073",Computer and Technology,382.0
9551,DOCU,24.Q3,4.74,9.59,11.50,5.79,76.10,30.4,35.60,91.40,736,58,888,"3,754","1,793","1,961",220,-176,-239,5.5,0.0,3.0,1.4,85.26,3.96,534.01,69.4,108500700.0,"$19,073",Computer and Technology,382.0
9552,DOCU,24.Q2,0.52,5.52,108.46,10.23,10.50,3.4,38.00,157.40,710,23,34,"2,927","1,790","1,137",255,-61,-170,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,55.5,37914200.0,"$19,073",Computer and Technology,382.0
9553,DOCU,24.Q1,0.36,5.54,167.93,11.00,8.00,2.3,25.40,163.00,712,10,27,"2,971","1,842","1,130",271,67,-735,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,56.6,32940200.0,"$19,073",Computer and Technology,382.0
9554,DOCU,23.Q4,0.25,4.72,153.11,8.19,6.50,1.6,16.30,245.90,700,20,39,"3,338","2,373",965,264,34,-121,5.5,0.25,4.4,2.0,86.72,8.92,443.37,60.9,78729400.0,"$19,073",Computer and Technology,382.0
9555,DOCU,23.Q3,-0.09,4.16,-638.09,12.85,-2.50,-0.6,1.90,285.40,688,7,7,"3,267","2,420",848,211,-65,-69,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,38.9,58773900.0,"$19,073",Computer and Technology,382.0
9556,DOCU,23.Q2,-0.35,3.70,-143.54,13.32,-12.40,-2.4,-6.70,317.60,661,-5,0.54,"3,130","2,380",749,234,8,-21,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,53.8,50637700.0,"$19,073",Computer and Technology,382.0
9557,DOCU,23.Q1,-0.49,3.07,-125.12,19.75,-21.20,-3.5,-9.10,388.10,660,-0.28,5,"3,013","2,395",617,137,-44,-16,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,49.4,59839800.0,"$19,073",Computer and Technology,382.0
9558,DOCU,22.Q4,-0.67,2.33,-73.05,20.70,-35.40,-5.1,-11.20,483.00,645,-27,-30,"2,732","2,263",469,53,-2,-49,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,60.6,84361800.0,"$19,073",Computer and Technology,382.0
9559,DOCU,22.Q3,-0.55,2.03,-117.82,31.42,-34.20,-4.3,-9.00,555.20,622,-41,-45,"2,667","2,260",407,121,-83,-35,1.75,1.25,0.3,1.3,108.08,12.49,389.8,48.3,97241700.0,"$19,073",Computer and Technology,382.0
9560,DOCU,22.Q2,-0.46,1.75,-181.00,46.16,-33.10,-3.6,-7.40,637.70,589,-19,-27,"2,574","2,225",349,196,-63,1.35,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,64.0,70606200.0,"$19,073",Computer and Technology,382.0
9561,DOCU,22.Q1,-0.36,1.40,-355.65,90.33,-28.90,-2.9,-5.50,822.40,581,-25,-30,"2,541","2,266",276,88,-5,-74,0.25,0.0,7.4,3.9,80.0,10.0,453.42,81.0,79003600.0,"$19,073",Computer and Technology,382.0
9562,DOCU,21.Q4,-0.59,1.21,-489.04,228.51,-43.90,-4.8,-8.00,906.20,545,-3,-6,"2,411","2,171",240,105,-53,-65,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,125.8,102490300.0,"$19,073",Computer and Technology,382.0
9563,DOCU,21.Q3,-0.87,1.08,-352.45,274.07,-54.60,-7.3,-12.30,"1,011.80",512,-23,-26,"2,356","2,144",212,178,-34,-142,0.25,0.0,6.4,0.8,66.0,6.0,422.6,278.3,39879900.0,"$19,073",Computer and Technology,382.0
9564,DOCU,21.Q2,-1.09,1.25,-211.20,176.98,-54.50,-9.3,-15.60,844.40,469,-11,-8,"2,297","2,054",243,136,-71,-113,0.25,0.0,5.6,1.2,60.0,14.5,383.63,298.0,44008300.0,"$19,073",Computer and Technology,382.0
9565,DOCU,21.Q1,-1.31,1.75,-178.60,133.38,-54.80,-11.6,-18.70,616.30,431,-25,-72,"2,337","2,007",326,62,-19,143,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,222.9,44333000.0,"$19,073",Computer and Technology,382.0
9566,DOCU,20.Q4,-1.18,2.29,-171.58,87.90,-43.70,-11.0,-16.20,381.40,383,-48,-58,"2,051","1,625",426,57,10,-95,0.25,0.0,35.2,63.9,42.9,12.4,342.57,232.9,60933800.0,"$19,073",Computer and Technology,382.0
9567,DOCU,20.Q3,-1.13,2.72,-192.81,79.28,-38.60,-10.8,-14.00,309.10,342,-59,-65,"2,053","1,551",502,118,-79,-82,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,202.2,78849400.0,"$19,073",Computer and Technology,382.0
9568,DOCU,20.Q2,-1.17,2.86,-90.32,36.36,-38.20,-11.4,-13.40,267.50,297,-42,-48,"1,921","1,399",523,59,170,-25,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,216.8,115534400.0,"$19,073",Computer and Technology,382.0
9569,DOCU,20.Q1,-1.18,3.09,-67.62,25.79,-36.60,-11.6,-13.00,246.20,275,-42,-47,"1,891","1,345",546,46,29,-31,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,104.8,70328100.0,"$19,073",Computer and Technology,382.0
9570,DOCU,19.Q4,-1.18,3.19,-51.28,20.46,-38.70,-13.2,-16.20,213.70,250,-44,-47,"1,786","1,217",569,-2,-19,-6,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,78.5,41361500.0,"$19,073",Computer and Technology,382.0
9571,DOCU,19.Q3,-1.23,3.23,-38.51,15.86,-36.10,-13.7,-22.40,210.90,236,-65,-69,"1,762","1,195",567,26,-18,-20,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,66.2,56592700.0,"$19,073",Computer and Technology,382.0
9572,DOCU,19.Q2,-1.06,3.47,-47.78,16.11,-29.10,-12.9,-31.50,190.90,214,-42,-46,"1,738","1,141",598,46,-313,-13,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,51.7,36941700.0,"$19,073",Computer and Technology,382.0
9573,DOCU,19.Q1,-3.16,4.55,-19.16,13.30,-93.00,-33.3,-175.80,162.90,200,-63,-66,"1,615","1,001",614,34,-426,-181,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,56.7,37954000.0,"$19,073",Computer and Technology,382.0
9574,DOCU,18.Q4,-8.16,4.83,-17.94,8.12,-166.40,-35.6,"-1,063.20",112.20,178,-58,-53,"1,719",909,810,4,-227,498,2.25,0.0,2.5,0.0,73.76,0.0,290.72,49.5,50019300.0,"$19,073",Computer and Technology,382.0
9575,IP,24.Q3,1.17,24.42,40.40,1.97,5.00,1.8,1.00,168.40,"4,686",119,150,"23,161","14,532","8,629",521,-188,-223,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,55.5,113582500.0,"$18,916",Basic Materials,383.0
9576,IP,24.Q2,1.22,24.36,34.45,1.74,5.10,1.9,1.50,168.30,"4,734",251,498,"23,063","14,468","8,595",365,-199,-174,5.5,0.0,3.0,1.4,85.26,3.96,534.01,46.5,131536600.0,"$18,916",Basic Materials,383.0
9577,IP,24.Q1,0.49,23.69,78.57,1.64,2.00,0.7,1.80,178.90,"4,619",119,56,"23,028","14,771","8,257",395,-247,-191,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,34.9,143333300.0,"$18,916",Basic Materials,383.0
9578,IP,23.Q4,0.82,24.15,43.43,1.50,3.40,1.2,2.40,178.40,"4,601",-260,-284,"23,261","14,906","8,355",492,-310,-222,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,35.8,63787000.0,"$18,916",Basic Materials,383.0
9579,IP,23.Q3,0.82,25.52,48.32,1.38,3.00,1.1,3.20,169.70,"4,613",303,165,"23,951","15,069","8,882",468,245,-306,5.5,0.25,4.4,2.0,86.72,8.92,443.37,33.7,65166600.0,"$18,916",Basic Materials,383.0
9580,IP,23.Q2,2.99,24.25,10.62,1.31,12.00,4.3,4.20,181.80,"4,682",326,235,"23,683","15,279","8,404",528,-264,-230,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,36.1,69939100.0,"$18,916",Basic Materials,383.0
9581,IP,23.Q1,3.69,23.75,9.59,1.51,14.90,5.4,5.60,183.40,"5,020",298,172,"23,771","15,382","8,389",345,-339,-108,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,33.1,51681400.0,"$18,916",Basic Materials,383.0
9582,IP,22.Q4,4.1,23.89,8.19,1.45,16.80,6.1,6.60,181.70,"5,133",419,-318,"23,940","15,443","8,497",761,-315,-159,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,41.8,66614400.0,"$18,916",Basic Materials,383.0
9583,IP,22.Q3,5.28,26.33,5.95,1.21,21.10,7.7,7.60,162.10,"5,402",372,951,"24,865","15,377","9,488",435,-76,-669,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,33.6,81594100.0,"$18,916",Basic Materials,383.0
9584,IP,22.Q2,4.84,24.39,8.42,1.71,20.10,7.0,9.30,179.60,"5,389",538,511,"25,282","16,239","9,043",390,-37,-643,1.75,1.25,0.3,1.3,108.08,12.49,389.8,42.8,57272000.0,"$18,916",Basic Materials,383.0
9585,IP,22.Q1,4.55,23.44,9.85,1.95,19.60,6.3,8.20,183.10,"5,237",336,360,"25,158","16,271","8,887",588,-180,-583,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,46.3,50837300.0,"$18,916",Basic Materials,383.0
9586,IP,21.Q4,4.47,23.45,10.38,2.00,20.10,6.0,7.60,177.90,"5,086",105,107,"25,243","16,161","9,082",107,-130,"-2,301",0.25,0.0,7.4,3.9,80.0,10.0,453.42,48.2,72923900.0,"$18,916",Basic Materials,383.0
