Ticker,Quarter,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동
MSCI,20.03/31,417,208,148,"3,912","4,266",-354,113,-202,-340
MSCI,19.12/31,407,199,123,"4,204","4,281",-77,244,-37,414
MSCI,19.09/30,394,201,137,"3,480","3,628",-148,189,-15,-59
MSCI,19.06/30,386,192,126,"3,425","3,657",-232,189,-12,-50
MSCI,19.03/31,371,163,178,"3,296","3,612",-317,88,-8,-342
MSCI,18.12/31,362,170,152,"3,388","3,554",-166,173,40,-707
MSCI,18.09/30,358,176,124,"3,806","3,428",378,144,-13,-98
LNG,24.09/30,"3,763","1,647",893,"43,075","33,722","5,102","1,391",-521,-747
LNG,24.06/30,"3,251","1,588",880,"42,278","33,680","4,464","1,116",-519,"-2,482"
LNG,24.03/31,"4,253","1,154",502,"42,911","34,613","4,250","1,246",-666,-264
LNG,23.12/31,"4,823","2,435","1,377","43,076","34,056","5,060","1,720",-724,-754
LNG,23.09/30,"4,159","2,755","1,701","41,719","33,812","4,144","1,698",-410,"-2,173"
LNG,23.06/30,"4,102","2,308","1,369","41,803","35,311","2,868","1,579",-341,487
LNG,23.03/31,"7,310","7,991","5,434","40,265","34,825","1,902","3,421",-727,"-1,740"
LNG,22.12/31,"9,085","6,711","3,937","41,266","41,437","-2,969","2,952",-496,"-3,307"
LNG,22.09/30,"8,852","-3,016","-2,385","43,642","47,972","-6,179","2,399",-315,"-1,717"
LNG,22.06/30,"8,007","1,477",741,"41,313","42,508","-3,562","2,517",-855,"-1,602"
LNG,22.03/31,"7,484",-613,-865,"40,055","41,314","-3,710","2,655",-178,"-1,388"
LNG,21.12/31,"6,557",439,"-1,323","39,258","39,291","-2,571",412,-205,"-1,012"
LNG,21.09/30,"3,200","-2,350","-1,084","40,179","38,966","-1,257",684,-324,32
LNG,21.06/30,"3,017",146,-329,"36,752","34,395",-106,307,-183,-292
LNG,21.03/31,"3,090","1,064",393,"36,395","33,775",193,"1,066",-200,-545
LNG,20.12/31,"2,787",276,-194,"35,697","33,479",-191,500,-402,-634
LNG,20.09/30,"1,460",72,-463,"35,931","33,584",-24,-263,-455,787
LNG,20.06/30,"2,402",937,197,"35,846","32,850",422,454,-436,-303
LNG,20.03/31,"2,709","1,346",375,"35,747","33,028",196,574,-654,-85
LNG,19.12/31,"3,007","1,016",939,"35,492","33,057",-14,741,-505,-359
LNG,19.09/30,"2,170",307,-318,"34,705","33,219",-900,332,"-1,116",461
LNG,19.06/30,"2,292",432,-114,"34,572","32,549",-454,348,-891,972
LNG,19.03/31,"2,261",606,141,"32,885","30,747",-369,412,-651,94
LNG,18.12/31,"2,383",516,67,"31,987","30,058",-526,486,-932,670
LNG,18.09/30,"1,819",425,65,"30,740","28,909",-609,522,"-1,230",369
CVNA,24.09/30,"3,655",337,85,"7,368","7,082",611,403,-15,-63
CVNA,24.06/30,"3,410",259,18,"7,170","7,055",526,354,2,-76
CVNA,24.03/31,"3,061",134,28,"6,983","7,294",289,101,7,-375
CVNA,23.12/31,"2,424",-37,-114,"7,071","7,455",243,-239,9,208
CVNA,23.09/30,"2,773",48,782,"7,025","7,227",339,599,16,-676
CVNA,23.06/30,"2,968",42,-58,"7,849","9,255",-697,509,25,-551
CVNA,23.03/31,"2,606",-132,-160,"8,646","9,968",-660,-66,-19,151
CVNA,22.12/31,"2,837","-1,286",-806,"8,698","9,751",-518,-739,-15,905
CVNA,22.09/30,"3,386",-297,-283,"9,621","9,247",274,-98,-43,-579
CVNA,22.06/30,"3,884",-325,-238,"10,502","9,638",539,106,"-2,317","2,866"
CVNA,22.03/31,"3,497",-429,-260,"7,585","7,533",80,-593,-208,707
CVNA,21.12/31,"3,753",-104,-89,"7,015","6,490",306,"-1,172",-275,"1,679"
CVNA,21.09/30,"3,480",-23,-32,"5,360","4,652",385,-283,-178,555
CVNA,21.06/30,"3,336",82,22,"4,581","3,811",403,-607,-99,601
CVNA,21.03/31,"2,245",-59,-36,"3,819","3,098",365,-532,-75,693
CVNA,20.12/31,"1,827",-98,-63,"3,035","2,233",388,-161,-85,379
CVNA,20.09/30,"1,544",-7,-7,"2,733","1,771",431,-272,-94,196
CVNA,20.06/30,"1,118",-89,-41,"2,477","1,504",426,-7,-78,306
CVNA,20.03/31,"1,098",-138,-60,"2,239","2,226",43,-168,-89,284
CVNA,19.12/31,"1,104",-99,-41,"2,058","1,866",98,-322,-79,412
CVNA,19.09/30,"1,095",-70,-30,"1,684","1,373",106,-140,-62,268
CVNA,19.06/30,986,-44,-20,"1,474","1,081",134,-80,-44,59
CVNA,19.03/31,755,-67,-23,"1,338","1,186",55,-215,-43,276
CVNA,18.12/31,585,-75,-22,991,764,80,-150,-36,-183
CVNA,18.09/30,535,-58,-16,"1,212",905,109,-84,-34,359
O,24.09/30,"1,331",540,269,"1,113","29,799","38,458",841,-537,-342
O,24.06/30,"1,339",515,259,"1,115","29,146","38,582",981,-645,-561
O,24.03/31,"1,260",382,132,"1,028","29,010","38,986",779,-389,17
O,23.12/31,"1,076",449,218,934,"24,672","32,941",761,"-2,716","1,795"
O,23.09/30,"1,039",425,233,848,"23,514","31,657",732,"-1,992","1,395"
O,23.06/30,"1,019",393,195,742,"22,670","31,143",735,"-2,969","2,298"
O,23.03/31,944,379,225,596,"21,714","29,259",731,"-1,678",950
O,22.12/31,889,343,227,565,"20,830","28,713",630,"-3,858","3,104"
O,22.09/30,837,369,220,565,"19,028","26,737",677,"-1,609","1,004"
O,22.06/30,810,345,223,508,"18,549","26,327",743,"-1,502",809
O,22.03/31,807,315,199,455,"18,483","25,502",513,"-1,418",821
O,21.12/31,685,153,4,498,"18,008","25,053",352,"-2,835","2,245"
O,21.09/30,490,222,135,366,"10,342","13,335",389,"-1,577","1,470"
O,21.06/30,463,206,124,350,"10,111","11,840",315,"-1,032",792
O,21.03/31,442,221,96,289,"9,413","11,535",266,-994,70
O,20.12/31,414,194,118,327,"9,723","10,985",306,-921,723
O,20.09/30,405,102,23,290,"9,286","10,471",295,-309,619
O,20.06/30,415,188,108,283,"8,729","10,344",249,-452,195
O,20.03/31,414,237,147,263,"8,379","10,388",265,-351,155
O,19.12/31,394,201,129,254,"8,751","9,774",291,"-1,532","1,061"
O,19.09/30,374,176,101,238,"7,862","9,293",288,-395,326
O,19.06/30,365,169,95,230,"7,886","8,838",278,"-1,076",817
O,19.03/31,354,183,111,183,"7,754","7,984",212,-499,288
O,18.12/31,343,158,85,202,"7,140","8,089",251,-272,26
O,18.09/30,338,170,99,185,"7,384","7,676",213,-577,336
PSX,24.09/30,"36,163",651,346,"75,080","45,296","28,722","1,132","-1,780",-192
PSX,24.06/30,"38,911","1,553","1,015","75,945","45,438","29,455","2,097",327,"-1,543"
PSX,24.03/31,"36,436","1,207",748,"76,399","45,606","29,726",-236,-665,-846
PSX,23.12/31,"38,739","1,996","1,260","75,501","43,851","30,583","2,190",-608,"-1,825"
PSX,23.09/30,"40,322","3,028","2,097","77,786","45,797","30,821","2,685",-485,"-1,657"
PSX,23.06/30,"35,740","2,519","1,697","74,886","43,826","29,898",955,-432,"-4,493"
PSX,23.03/31,"35,089","2,874","1,961","77,262","42,346","30,249","1,199",-265,-117
PSX,22.12/31,"40,907","2,713","1,884","76,442","42,336","29,494","4,750",-232,"-2,242"
PSX,22.09/30,"48,764","7,326","5,391","77,339","44,030","28,233","3,144",-537,"-1,657"
PSX,22.06/30,"49,309","4,266","3,167","62,812","38,239","24,276","1,783",-291,"-1,977"
PSX,22.03/31,"36,722",967,582,"60,638","38,517","21,815","1,136",-428,-512
PSX,21.12/31,"33,568","1,780","1,273","55,594","33,957","19,166","1,800",-557,-978
PSX,21.09/30,"31,472",609,402,"56,407","35,810","18,139","2,203",-496,"-1,005"
PSX,21.06/30,"27,885",576,296,"56,977","36,375","18,149","1,743",-352,-542
PSX,21.03/31,"21,927",-619,-654,"55,496","35,039","17,979",271,-467,-945
PSX,20.12/31,"16,768",-545,-539,"54,721","33,198","18,984",639,-513,872
PSX,20.09/30,"16,299","-1,208",-799,"54,281","31,976","19,722",491,-542,-404
PSX,20.06/30,"11,183",-317,-141,"54,518","31,223","20,715",764,"-1,147","1,047"
PSX,20.03/31,"21,244","-2,361","-2,496","53,460","29,821","21,372",217,-877,276
PSX,19.12/31,"29,612","1,187",736,"58,720","31,551","24,910","1,694","-1,256","-1,109"
PSX,19.09/30,"27,771","1,049",712,"58,741","31,649","24,857","1,662",-846,-331
PSX,19.06/30,"28,518","1,958","1,424","57,781","30,475","24,752","1,930",-574,-787
PSX,19.03/31,"23,658",470,204,"57,855","31,110","24,217",-478,"-1,012",-284
PSX,18.12/31,"29,843","3,044","2,240","54,302","27,149","24,653","4,139",-931,"-1,098"
PSX,18.09/30,"30,592","2,105","1,492","55,884","30,089","23,319",582,-719,-819
AIG,24.09/30,"6,751",761,459,"8,235","124,376","45,039","1,699",315,"-1,911"
AIG,24.06/30,"6,560",743,"-3,977","9,124","123,415","44,445",930,"-1,604",993
AIG,24.03/31,"12,578","2,311","1,216",0,"495,011","43,385",519,308,"-1,141"
AIG,23.12/31,"9,826","-1,133",93,"7,570","488,005","45,351","1,622","-2,949","1,021"
AIG,23.09/30,"7,267","1,259","2,027",0,"478,308","39,984","3,513","-3,432",-124
AIG,23.06/30,"7,436","1,015","1,493",0,"490,647","42,454",614,833,-932
AIG,23.03/31,"10,984",76,30,0,"490,321","43,317",497,"-1,474",817
AIG,22.12/31,"11,845","1,074",552,0,"478,774","40,970",167,"-1,361",917
AIG,22.09/30,"13,998","4,186","2,748",0,"481,931","39,023","3,369","-4,799","1,240"
AIG,22.06/30,"13,663","4,490","2,754",0,"492,114","45,344",559,"1,681","-2,182"
AIG,22.03/31,"14,944","5,977","4,173",0,"515,410","55,944",39,853,-577
AIG,21.12/31,"14,187","6,941","4,725",0,"527,200","65,956",459,-356,-919
AIG,21.09/30,"12,835","2,453","1,667",0,"529,141","64,863","2,954","-1,279","-1,460"
AIG,21.06/30,"10,681",592,99,0,"531,342","66,083","2,170","-3,150",814
AIG,21.03/31,"14,454","5,055","3,876",0,"520,830","62,679",640,"1,505","-2,114"
AIG,20.12/31,"9,676","-8,855",-53,0,"519,282","66,362",429,-981,153
AIG,20.09/30,"10,221",769,288,0,"512,623","64,108",848,"-2,318","1,201"
AIG,20.06/30,"9,396","-9,296","-7,928",0,"506,570","62,234",347,"-2,270","2,472"
AIG,20.03/31,"14,443","2,930","1,749",0,"448,634","60,173",-586,-633,"1,232"
AIG,19.12/31,"11,815","1,490",929,0,"457,637","65,675","-1,018",-682,"1,303"
AIG,19.09/30,"12,914","1,608",656,0,"457,677","65,603",483,-646,737
AIG,19.06/30,"12,561","2,212","1,109",0,"456,164","64,539",-296,"-2,168","2,454"
AIG,19.03/31,"12,456","1,501",654,0,"450,829","60,787",-976,"-1,979","2,764"
AIG,18.12/31,"12,560",-291,-622,0,"434,675","56,361",-356,694,-84
AIG,18.09/30,"11,486","-1,200","-1,259",0,"445,683","58,586",302,553,-90
FANG,24.09/30,"2,645",710,659,"65,747","26,928","37,429","1,209","-8,166",419
FANG,24.06/30,"2,483","1,156",837,"35,637","17,110","17,448","1,529",-449,"4,932"
FANG,24.03/31,"2,227","1,118",768,"29,690","11,671","16,950","1,334",-751,-269
FANG,23.12/31,"2,228","1,205",960,"29,001","11,571","16,625","1,624","-1,464",-405
FANG,23.09/30,"2,340","1,340",915,"28,049","11,065","16,280","1,358",15,-564
FANG,23.06/30,"1,919","1,000",556,"27,587","11,375","15,554","1,513",-595,-950
FANG,23.03/31,"1,925","1,025",712,"27,589","11,466","15,464","1,425","-1,279",-257
FANG,22.12/31,"2,030","1,256","1,007","26,209","10,519","15,009","1,441","-1,378",67
FANG,22.09/30,"2,437","1,614","1,184","23,843","9,285","13,843","1,925",-720,"-1,230"
FANG,22.06/30,"2,768","1,978","1,416","23,448","9,058","13,316","1,707",-516,"-1,299"
FANG,22.03/31,"2,408","1,660",779,"23,331","9,479","12,743","1,252",-716,"-1,041"
FANG,21.12/31,"2,022","1,311","1,002","22,898","9,653","12,088","1,167",-216,-820
FANG,21.09/30,"1,910","1,164",649,"22,639","10,217","11,483","1,199",-425,-629
FANG,21.06/30,"1,681",955,311,"22,335","10,445","10,926",954,-311,-421
FANG,21.03/31,"1,184",571,220,"21,996","10,344","10,673",624,-587,29
FANG,20.12/31,769,-746,-739,"17,619","7,815","8,794",403,-246,-148
FANG,20.09/30,720,"-1,256","-1,113","18,760","8,091","9,552",542,-320,-182
FANG,20.06/30,425,"-2,672","-2,393","20,337","8,502","10,714",324,-612,192
FANG,20.03/31,899,-802,-272,"23,386","9,070","12,826",849,-923,101
FANG,19.12/31,"1,104",-384,-487,"23,531","8,625","13,249",887,"-1,144",285
FANG,19.09/30,975,349,368,"23,553","8,064","14,050",809,-972,-63
FANG,19.06/30,"1,021",411,349,"23,171","7,721","14,004",666,-835,369
FANG,19.03/31,864,319,10,"22,268","7,754","13,773",377,-937,471
FANG,18.12/31,633,195,307,"21,596","7,429","13,700",412,"-1,684",978
FANG,18.09/30,537,268,157,"9,807","3,377","5,933",389,-621,627
D,24.09/30,"3,941","1,218",954,"99,820","72,289","27,531","1,539","-1,035","1,191"
D,24.06/30,"3,486",805,572,"100,417","73,344","27,073",856,-57,-928
D,24.03/31,"3,632",833,674,"102,005","74,584","27,421","1,982","1,385","-3,332"
D,23.12/31,"3,534",698,235,"109,032","81,503","27,529","1,386","-3,116","1,784"
D,23.09/30,"3,810","1,029",157,"105,943","77,915","28,028","1,992",923,"-2,983"
D,23.06/30,"3,166",594,583,"106,064","77,636","28,428","1,097","-2,712",-26
D,23.03/31,"3,883","1,079",981,"105,325","76,969","28,356","2,097","-2,302","1,820"
D,22.12/31,"3,803",257,285,"104,795","77,136","27,659","1,029","-2,227","1,199"
D,22.09/30,"3,963",995,778,"103,535","74,962","28,573","1,310",629,"-2,006"
D,22.06/30,"3,596",-318,-453,"103,678","75,381","28,297",236,"-3,574","3,151"
D,22.03/31,"4,279",976,711,"100,852","71,722","27,520","1,125","-1,574",635
D,21.12/31,"1,335",-86,"1,452","99,590","70,672","27,308",502,360,-721
D,21.09/30,"3,176",841,654,"99,804","72,572","26,906","1,295","-2,839","1,507"
D,21.06/30,"3,038",363,285,"97,963","71,079","26,550",788,"-1,460",414
D,21.03/31,"3,870",878,"1,008","96,703","69,665","26,699","1,452","-2,308","1,171"
D,20.12/31,"3,521",856,682,"95,905","69,444","26,461",417,"1,944","-2,672"
D,20.09/30,"3,607",27,356,"104,535","76,469","26,336","1,674","-1,526",-332
D,20.06/30,"3,106",804,"-1,169","103,728","72,844","28,871","1,503","-1,693",-335
D,20.03/31,"3,938",368,-270,"104,126","71,374","30,726","1,633","-1,641","1,006"
D,19.12/31,"3,895",936,"1,009","103,823","69,790","31,994","1,495","-1,462",-204
D,19.09/30,"3,782","1,104",975,"102,359","72,402","29,286","1,396","-1,327",-189
D,19.06/30,"3,970",461,54,"100,822","72,441","27,697","1,142","-1,281",72
D,19.03/31,"3,858",-482,-680,"100,054","72,455","26,909","1,171",-552,-383
D,18.12/31,"1,194",246,641,"77,914","55,866","20,107","1,062","1,011","-2,069"
D,18.09/30,"3,451","1,150",854,"79,082","58,656","18,470","1,286","-1,133",-120
VRT,24.09/30,"2,074",377,177,"8,891","7,078","1,814",378,-39,-17
VRT,24.06/30,"1,953",336,178,"8,108","6,571","1,538",378,-45,-21
VRT,24.03/31,"1,639",206,-6,"7,591","6,198","1,393",138,-37,-603
VRT,23.12/31,"1,865",288,233,"7,999","5,984","2,015",356,-68,-11
VRT,23.09/30,"1,743",254,94,"7,414","5,700","1,714",249,-27,7
VRT,23.06/30,"1,734",213,83,"7,257","5,599","1,658",254,-26,-225
VRT,23.03/31,"1,521",133,50,"7,255","5,705","1,551",42,-17,-19
VRT,22.12/31,"1,655",164,27,"7,096","5,654","1,442",181,-37,-145
VRT,22.09/30,"1,481",80,21,"6,827","5,560","1,267",4,-25,91
VRT,22.06/30,"1,399",29,20,"6,827","5,475","1,352",-206,-32,155
VRT,22.03/31,"1,156",-47,9,"6,911","5,457","1,454",-132,-18,-2
VRT,21.12/31,"1,411",-3,22,"6,940","5,522","1,418",37,"-1,170",828
VRT,21.09/30,"1,229",87,56,"5,262","4,476",786,54,-11,-5
VRT,21.06/30,"1,260",106,10,"5,332","4,588",744,59,-18,-11
VRT,21.03/31,"1,098",73,32,"5,161","4,433",729,61,-18,103
VRT,20.12/31,"1,306",130,41,"5,074","4,562",512,195,-20,28
VRT,20.09/30,"1,162",47,-104,"4,772","4,400",372,136,-7,-181
VRT,20.06/30,"1,006",73,-56,"4,730","4,379",351,73,-11,14
VRT,20.03/31,897,-10,-208,"4,630","4,298",332,-195,-9,279
VRT,19.12/31,"1,172",46,-34,"4,657","5,362",-705,116,-27,-19
VRT,19.09/30,"1,071",60,-14,706,25,5,24,-10,29
VRT,19.06/30,"1,134",76,-19,703,25,5,-48,-18,64
VRT,19.03/31,"1,055",22,-74,701,26,5,-34,-11,-59
VRT,18.12/31,"4,286",18,-317,697,25,5,-224,482,-446
VRT,18.09/30,0,-0.25,2,695,26,5,2,0,-0.24
HWM,24.09/30,"1,835",421,332,"10,558","6,055","4,503",244,-80,-441
HWM,24.06/30,"1,880",398,266,"10,679","6,402","4,277",397,-54,-123
HWM,24.03/31,"1,824",369,243,"10,410","6,324","4,086",177,-75,-178
HWM,23.12/31,"1,731",326,236,"10,428","6,391","4,037",458,-52,-222
HWM,23.09/30,"1,658",307,188,"10,166","6,294","3,872",191,-58,-243
HWM,23.06/30,"1,648",285,193,"10,233","6,458","3,775",229,-41,-189
HWM,23.03/31,"1,603",285,148,"10,174","6,413","3,761",23,-64,-214
HWM,22.12/31,"1,513",220,111,"10,255","6,654","3,601",455,-29,-89
HWM,22.09/30,"1,433",228,80,"9,929","6,656","3,273",65,-41,-106
HWM,22.06/30,"1,393",241,147,"10,052","6,631","3,421",158,-4,-137
HWM,22.03/31,"1,324",230,131,"10,129","6,672","3,457",55,-61,-194
HWM,21.12/31,"1,285",147,77,"10,219","6,711","3,508",303,-37,-270
HWM,21.09/30,"1,283",205,27,"10,357","6,778","3,579",67,50,-106
HWM,21.06/30,"1,195",207,74,"10,379","6,781","3,598",85,91,-700
HWM,21.03/31,"1,209",189,80,"10,971","7,309","3,662",-6,3,-368
HWM,20.12/31,"1,238",221,106,"11,443","7,866","3,577",151,119,-30
HWM,20.09/30,"1,134",73,36,"11,339","7,838","3,501",35,108,-62
HWM,20.06/30,"1,253",74,-96,"11,363","7,914","3,449",31,33,"-1,422"
HWM,20.03/31,"1,634",258,215,"18,465","13,668","4,783",-208,11,"1,145"
HWM,19.12/31,"1,734",285,309,"17,562","12,957","4,591",444,357,-424
HWM,19.09/30,"1,794",256,95,"17,484","12,774","4,696",169,0,-202
HWM,19.06/30,"1,818",-176,-121,"17,913","13,047","4,854",106,129,-201
HWM,19.03/31,"3,541",374,187,"18,361","13,183","5,166",-258,42,-741
HWM,18.12/31,"-3,764",-227,218,"18,693","13,108","5,573",426,354,-40
HWM,18.09/30,"3,524",345,161,"18,327","12,952","5,361",51,65,-32
DHI,24.09/30,"10,003","1,594","1,283","1,346","10,280","25,313","1,962",-30,-408
DHI,24.06/30,"9,966","1,718","1,354","1,413","10,001","24,657",698,-95,-677
DHI,24.03/31,"9,107","1,452","1,172","1,387","10,102","23,816",-317,-27,92
DHI,23.12/31,"7,726","1,171",947,"1,260","9,778","23,153",-153,-39,-363
DHI,23.09/30,"10,504","1,937","1,510","1,246","9,445","22,696","2,043",-2,"-1,549"
DHI,23.06/30,"9,726","1,732","1,335","1,370","10,241","21,656",788,-128,-326
DHI,23.03/31,"7,973","1,203",942,"1,251","10,049","20,713",645,-38,-145
DHI,22.12/31,"7,258","1,230",959,"1,205","9,712","20,153",829,-143,-647
DHI,22.09/30,"9,639","2,046","1,632","1,360","10,566","19,396","1,125",-42,-194
DHI,22.06/30,"8,788","2,168","1,648","1,507","10,434","18,063",272,-304,28
DHI,22.03/31,"7,999","1,874","1,436","1,379","9,568","16,775",-661,-42,-73
DHI,21.12/31,"7,053","1,482","1,142","1,151","8,986","15,678",-174,-27,-572
DHI,21.09/30,"8,109","1,713","1,339","1,177","8,800","14,887",569,-45,745
DHI,21.06/30,"7,285","1,416","1,116","1,251","7,669","13,803",120,-11,-372
DHI,21.03/31,"6,447","1,175",930,"1,137","7,808","12,963",97,-105,-236
DHI,20.12/31,"5,933","1,029",792,846,"7,010","12,485",-252,-91,-222
DHI,20.09/30,"6,400","1,049",829,901,"6,791","11,840",833,-66,-100
DHI,20.06/30,"5,390",778,631,761,"6,647","11,048",984,-66,-83
DHI,20.03/31,"4,500",611,483,707,"6,395","10,458",-281,-17,240
DHI,19.12/31,"4,021",512,431,659,"5,820","10,227",-114,-18,214
DHI,19.09/30,"5,039",652,505,634,"5,312","10,021",811,-68,-115
DHI,19.06/30,"4,906",617,475,681,"5,409","9,642",542,-5,-383
DHI,19.03/31,"4,129",457,351,659,"5,473","9,360",-89,-11,62
DHI,18.12/31,"3,519",367,287,697,"5,238","9,125",-373,-310,-54
DHI,18.09/30,"4,505",593,466,625,"4,956","8,984",239,12,19
KR,24.11/09,"33,634",828,618,"62,418","49,524","12,900",926,-497,"10,129"
KR,24.08/17,"33,912",815,466,"51,443","38,931","12,518","1,122",-891,-294
KR,24.05/25,"45,269","1,294",947,"51,579","39,166","12,418","2,342","-1,014",-348
KR,24.02/03,"37,064","1,194",736,"50,505","38,904","11,615","1,920","-1,005",-757
KR,23.11/04,"33,957",912,646,"51,021","39,830","11,209",504,-950,-249
KR,23.08/12,"33,853",-479,-180,"50,202","39,598","10,626","1,504",-848,-868
KR,23.05/20,"45,165","1,470",962,"50,193","39,313","10,905","2,860",-947,-296
KR,23.01/28,"34,822",826,451,"49,623","39,609","10,042","1,160",-823,-238
KR,22.11/05,"34,198",841,398,"49,987","40,058","9,955",911,-804,-293
KR,22.08/13,"34,638",954,731,"48,741","39,102","9,657","1,325",-665,-940
KR,22.05/21,"44,600","1,505",664,"49,091","39,698","9,411","1,102",-723,-818
KR,22.01/29,"33,048",965,565,"49,086","39,657","9,452","1,399",-652,"-1,214"
KR,21.11/06,"31,860",868,483,"49,829","40,338","9,519","1,668",-675,-930
KR,21.08/14,"31,682",839,467,"48,461","39,203","9,278",867,-431,-520
KR,21.05/22,"41,298",805,140,"48,811","39,582","9,249","2,256",-853,-781
KR,21.01/30,"30,737",-158,-77,"48,662","39,112","9,576",918,-766,-645
KR,20.11/07,"29,723",792,631,"48,465","38,421","10,070",492,-700,-432
KR,20.08/15,"30,489",820,819,"47,543","37,750","9,820","1,160",-659,-407
KR,20.05/23,"41,549","1,326","1,212","46,942","37,614","9,356","4,245",-689,"-1,229"
KR,20.02/01,"28,893",537,327,"45,256","36,683","8,602",616,-787,25
KR,19.11/09,"27,974",254,263,"45,393","36,665","8,915",771,-785,-70
KR,19.08/17,"28,168",559,297,"44,462","35,809","8,711","1,009",-575,-214
KR,19.05/25,"37,251",901,772,"44,319","35,787","8,581","2,268",-464,"-1,824"
KR,19.02/02,"28,286",389,259,"38,118","30,283","7,886",431,-556,125
KR,18.11/10,"27,831",647,317,"38,141","30,531","7,652",473,-758,353
NDAQ,24.09/30,"1,902",448,306,"30,560","19,479","11,072",244,73,-204
NDAQ,24.06/30,"1,792",423,222,"30,210","19,302","10,898",460,214,-458
NDAQ,24.03/31,"1,674",410,234,"30,267","19,448","10,809",530,-232,"-1,875"
NDAQ,23.12/31,"1,647",353,197,"32,294","21,467","10,816",417,"-5,836","1,201"
NDAQ,23.09/30,"1,451",431,294,"24,350","17,871","6,467",300,134,"-1,397"
NDAQ,23.06/30,"1,433",382,267,"25,657","19,410","6,235",414,-159,"5,029"
NDAQ,23.03/31,"1,533",412,302,"20,775","14,596","6,167",565,-133,-613
NDAQ,22.12/31,"1,582",349,241,"20,868","14,704","6,151",494,74,"-3,239"
NDAQ,22.09/30,"1,557",398,294,"22,941","17,057","5,875",232,219,"1,572"
NDAQ,22.06/30,"1,552",412,307,"22,596","16,745","5,842",375,146,"2,335"
NDAQ,22.03/31,"1,535",399,284,"20,823","14,801","6,013",605,-390,368
NDAQ,21.12/31,"1,467",344,259,"20,115","13,710","6,395",384,-121,"1,630"
NDAQ,21.09/30,"1,357",356,288,"18,397","12,042","6,345",232,-7,397
NDAQ,21.06/30,"1,412",376,341,"17,983","11,312","6,660",73,175,-773
NDAQ,21.03/31,"1,651",365,298,"18,490","12,156","6,332",394,"-2,700",164
NDAQ,20.12/31,"1,462",318,225,"17,979","11,543","6,433",435,35,"2,318"
NDAQ,20.09/30,"1,413",326,264,"14,831","8,817","6,011",-4,-12,-114
NDAQ,20.06/30,"1,398",315,241,"14,559","8,802","5,754",441,9,-762
NDAQ,20.03/31,"1,353",275,203,"14,798","9,400","5,396",380,-154,468
NDAQ,19.12/31,"1,061",260,203,"13,924","8,285","5,639",339,-283,"-1,743"
NDAQ,19.09/30,"1,096",226,150,"12,980","7,653","5,327",101,32,-156
NDAQ,19.06/30,"1,061",256,174,"14,132","8,581","5,551",186,-89,-271
NDAQ,19.03/31,"1,039",275,247,"14,503","9,009","5,494",337,-74,-302
NDAQ,18.12/31,"1,136",241,-44,"15,700","10,251","5,449",360,-31,-121
NDAQ,18.09/30,964,246,163,"14,855","9,253","5,602",14,76,-71
OXY,24.09/30,"7,154","1,740","1,133","85,803","50,869","34,674","3,682","-9,119","5,335"
OXY,24.06/30,"6,879","1,645","1,162","76,216","43,957","32,053","2,394","-1,871",39
OXY,24.03/31,"6,010",993,888,"74,277","43,310","30,811","2,007","-1,810",-328
OXY,23.12/31,"7,529","1,663","1,198","74,008","43,659","30,250","3,239","-1,969",-455
OXY,23.09/30,"7,400","1,933","1,375","71,827","42,515","29,312","3,129","-1,474","-1,539"
OXY,23.06/30,"6,731","1,372",860,"71,199","42,088","29,111","3,070","-1,939","-1,816"
OXY,23.03/31,"7,258","1,872","1,263","71,600","42,041","29,559","2,870","-1,598","-1,080"
