,금리,금리등락률,GDP,GDP등락률,유가,유가등락률,S&P500
10471,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10472,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10473,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10474,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10475,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10476,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10477,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10478,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10479,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10480,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10481,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10482,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10483,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10484,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10485,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10486,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10487,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10488,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10489,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10490,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10491,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10492,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10493,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10494,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10495,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10496,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10497,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10498,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10499,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10500,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10501,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10502,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10503,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10504,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10505,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10506,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10507,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10508,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10509,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10510,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10511,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10512,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10513,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10514,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10515,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10516,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10517,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10518,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10519,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10520,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10521,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10522,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10523,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10524,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10525,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10526,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10527,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10528,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10529,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10530,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10531,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10532,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10533,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10534,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10535,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10536,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10537,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10538,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10539,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10540,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10541,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10542,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10543,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10544,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10545,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10546,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10547,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10548,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10549,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10550,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10551,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10552,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10553,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10554,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10555,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10556,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10557,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10558,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10559,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10560,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10561,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10562,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10563,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10564,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10565,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10566,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10567,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10568,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10569,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10570,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10571,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10572,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10573,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10574,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10575,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10576,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10577,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10578,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10579,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10580,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10581,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10582,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10583,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10584,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10585,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10586,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10587,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10588,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10589,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10590,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10591,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10592,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10593,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10594,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10595,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10596,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10597,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10598,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10599,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10600,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10601,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10602,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10603,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10604,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10605,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10606,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10607,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10608,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10609,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10610,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10611,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10612,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10613,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10614,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10615,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10616,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10617,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10618,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10619,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10620,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10621,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10622,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10623,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10624,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10625,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10626,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10627,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10628,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10629,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10630,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10631,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10632,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10633,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10634,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10635,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10636,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10637,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10638,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10639,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10640,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10641,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10642,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10643,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10644,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10645,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10646,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10647,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10648,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10649,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10650,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10651,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10652,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10653,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10654,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10655,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10656,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10657,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10658,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10659,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10660,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10661,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10662,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10663,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10664,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10665,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10666,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10667,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10668,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10669,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10670,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10671,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10672,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10673,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10674,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10675,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10676,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10677,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10678,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10679,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10680,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10681,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10682,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10683,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10684,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10685,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10686,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10687,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10688,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10689,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10690,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10691,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10692,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10693,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10694,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10695,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10696,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10697,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10698,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10699,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10700,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10701,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10702,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10703,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10704,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10705,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10706,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10707,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10708,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10709,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10710,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10711,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10712,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10713,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10714,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10715,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10716,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10717,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10718,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10719,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10720,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10721,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10722,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10723,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10724,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10725,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10726,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10727,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10728,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10729,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10730,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10731,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10732,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10733,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10734,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10735,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10736,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10737,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10738,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10739,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10740,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10741,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10742,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10743,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10744,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10745,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10746,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10747,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10748,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10749,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10750,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10751,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10752,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10753,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10754,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10755,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10756,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10757,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10758,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10759,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10760,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10761,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10762,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10763,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10764,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10765,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10766,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10767,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10768,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10769,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10770,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10771,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10772,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10773,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10774,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10775,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10776,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10777,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10778,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10779,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10780,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10781,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10782,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10783,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10784,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10785,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10786,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10787,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10788,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10789,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10790,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10791,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10792,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10793,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10794,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10795,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10796,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10797,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10798,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10799,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10800,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10801,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10802,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10803,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10804,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10805,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10806,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10807,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10808,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10809,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10810,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10811,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10812,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10813,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10814,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10815,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10816,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10817,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10818,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10819,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10820,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10821,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10822,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10823,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10824,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10825,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10826,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10827,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10828,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10829,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10830,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10831,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10832,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10833,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10834,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10835,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10836,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10837,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10838,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10839,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10840,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10841,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10842,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10843,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10844,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10845,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10846,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10847,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10848,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10849,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10850,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10851,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10852,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10853,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10854,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10855,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10856,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10857,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10858,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10859,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10860,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10861,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10862,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10863,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10864,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10865,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10866,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10867,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10868,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10869,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10870,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10871,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10872,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10873,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10874,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10875,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10876,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10877,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
10878,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
10879,5.5,0.25,4.4,2.0,86.72,8.92,443.37
10880,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
10881,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
10882,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
10883,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
10884,1.75,1.25,0.3,1.3,108.08,12.49,389.8
10885,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
10886,0.25,0.0,7.4,3.9,80.0,10.0,453.42
10887,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
10888,0.25,0.0,6.4,0.8,66.0,6.0,422.6
10889,0.25,0.0,5.6,1.2,60.0,14.5,383.63
10890,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
10891,0.25,0.0,35.2,63.9,42.9,12.4,342.57
10892,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
10893,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
10894,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
10895,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
10896,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
10897,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
10898,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
10899,2.25,0.0,2.5,0.0,73.76,0.0,290.72
10900,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
10901,5.5,0.0,3.0,1.4,85.26,3.96,534.01
10902,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
